source,target,PCC,Rescaled_PCC
FXYD7,TTC9B,0.54871535,0.00092488463
HPN,ACSL4,0.6077331,0.010003157
HPN,SERPIND1,0.52224797,8.809701e-05
HPN,FTCD,0.5106024,9.53464e-06
HPN,A1BG,0.53144324,0.0002486977
HPN,APOC2,0.5165758,3.643464e-05
HPN,AC011481.3,0.53866845,0.00046255183
HPN,APOC4-APOC2,0.66410553,0.03535572
HPN,APOC1,0.6449073,0.024342252
HPN,APOE,0.5352628,0.00035078515
HPN,PRODH2,0.5072477,3.0457072e-06
CEBPA,ACSL4,0.58290344,0.0045583504
CEBPA,SERPIND1,0.5081011,4.2532693e-06
CEBPA,A1BG,0.5129908,1.75386e-05
CEBPA,AC011481.3,0.5528326,0.0011797664
CEBPA,APOC4-APOC2,0.6390658,0.02151548
CEBPA,APOC1,0.64854234,0.026220491
CEBPA,APOE,0.5749132,0.0033632962
PDCD5,BEX3,0.5008247,4.4870605e-09
MXRA5,COL6A2,0.5336012,0.00030349763
MXRA5,LGALS1,0.5306176,0.00022961656
AC006504.4,AL159987.1,0.55665684,0.0014549464
ZNF91,DCX,0.5197059,6.121788e-05
RPL28,RPS4Y1,0.7030303,0.066953376
RPL28,MT-ND1,0.5558553,0.0013940635
RPL28,RTL8C,0.5595991,0.0016935933
RPL28,FHL1,0.5132274,1.8514575e-05
RPL28,MT-CO2,0.5742439,0.0032739525
RPL28,MT-CO1,0.5557186,0.001383855
RPL28,RBM3,0.59091175,0.006011045
RPL28,PSMA7,0.5239057,0.00010929344
RPL28,GNAS,0.69119656,0.055915244
RPL28,ZFAS1,0.67277884,0.041263085
RPL28,LGALS1,0.62415034,0.015308537
RPL28,ATP5F1E,0.6786124,0.04558531
RPL28,ROMO1,0.50702,2.7675833e-06
RPL28,SELENOW,0.56128716,0.0018416139
RPL28,SNRPD2,0.6871945,0.05247705
RPL28,COX7A1,0.5563838,0.0014340119
SMPX,CLCN5,0.5000167,3.7188135e-14
SMPX,TNNC2,0.67583,0.043487955
SMPX,SELENOW,0.60443467,0.0091122165
SMPX,COX7A1,0.54104906,0.0005533498
AC003112.1,DCX,0.528923,0.00019356146
AC003112.1,BEX5,0.50211424,7.560501e-08
AC003112.1,PCSK1N,0.6047385,0.009191972
AC003112.1,NNAT,0.5399576,0.00051037286
AC003112.1,TTC9B,0.54722714,0.0008426846
RPL36A,RPS4Y1,0.6798791,0.046562076
RPL36A,MT-ND1,0.55731946,0.0015065942
RPL36A,RTL8C,0.5358436,0.00036840478
RPL36A,FHL1,0.52730024,0.00016277561
RPL36A,NDUFA1,0.50044775,7.1812006e-10
RPL36A,MT-CO2,0.5310954,0.00024053475
RPL36A,MT-CO1,0.53950065,0.0004930635
RPL36A,RBM3,0.5420301,0.000593979
RPL36A,PSMA7,0.5412893,0.00056312326
RPL36A,GNAS,0.68457717,0.050306477
RPL36A,ZFAS1,0.7111846,0.075348884
RPL36A,ATP5F1E,0.68767095,0.052878745
RPL36A,TNNC2,0.540166,0.0005184017
RPL36A,SMIM26,0.5002008,6.477886e-11
RPL36A,SELENOW,0.599617,0.007908433
RPL36A,SNRPD2,0.67966586,0.046396658
RPL36A,COX7A1,0.5258205,0.00013771575
RPL36A,PDCD5,0.5198197,6.228446e-05
RPL36A,RPL28,0.81849056,0.25845188
MIR6515,AC011551.1,0.5183034,4.9055183e-05
KLF1,ACSL4,0.69815797,0.062247884
KLF1,SERPIND1,0.6059007,0.009501376
KLF1,FTCD,0.57854193,0.0038760982
KLF1,RBM38,0.55442536,0.0012897154
KLF1,A1BG,0.61323595,0.011615636
KLF1,ATF5,0.55714935,0.0014932203
KLF1,APOC2,0.5984229,0.0076274304
KLF1,AC011481.3,0.6197303,0.013730999
KLF1,APOC4-APOC2,0.7739785,0.1645278
KLF1,APOC1,0.7405651,0.11137506
KLF1,APOE,0.617345,0.012926576
KLF1,PRODH2,0.5736815,0.0032001098
KLF1,HPN,0.5490557,0.00094440504
KLF1,CEBPA,0.52159584,8.057495e-05
PPIAP20,AC006548.3,0.61835325,0.0132626565
PRDX2,ACSL4,0.6917907,0.05643813
PRDX2,SERPIND1,0.59298235,0.006431193
PRDX2,FTCD,0.5486551,0.00092145667
PRDX2,RBM38,0.5340219,0.00031504035
PRDX2,A1BG,0.57709837,0.0036662796
PRDX2,ATF5,0.5434757,0.00065739953
PRDX2,APOC2,0.5726814,0.0030715694
PRDX2,AC011481.3,0.6481478,0.026012123
PRDX2,APOC4-APOC2,0.7434491,0.11542887
PRDX2,APOC1,0.7551996,0.13296275
PRDX2,APOE,0.656723,0.03079558
PRDX2,PRODH2,0.54798925,0.00088414166
PRDX2,HPN,0.5186355,5.1774266e-05
PRDX2,CEBPA,0.5138016,2.1031774e-05
PRDX2,KLF1,0.6333633,0.018975753
SIGLEC11,SULT2A1,0.5297353,0.00021033335
AC010422.8,BEX3,0.5379296,0.00043654055
AC010422.8,SNRPD2,0.5039662,4.991348e-07
MIR638,HLA-DOA,0.6498541,0.026921304
CDKN2D,DCX,0.53933984,0.00048706593
CDKN2D,BEX5,0.5115128,1.2207724e-05
CDKN2D,PCSK1N,0.6390465,0.021506516
CDKN2D,NNAT,0.50539047,1.253051e-06
CDKN2D,TTC9B,0.58380395,0.00470851
FDX2,AC011511.1,0.5885677,0.0055579636
